A0A0B4J1L1_MOUSE	A0A0B4J1L1_MOUSE
A0A2R8VI80_MOUSE	A0A2R8VI80_MOUSE
A0A0R4J020_MOUSE	A0A0R4J020_MOUSE
HEY2_MOUSE	HEY2_MOUSE
HEY2_MOUSE	Q9QUM5_MOUSE
HEY2_MOUSE	HEYL_MOUSE
TFE3_MOUSE	TFE3_MOUSE
TFE3_MOUSE	MITF_MOUSE
TFE3_MOUSE	TFEB_MOUSE
ARNT_MOUSE	ARNT_MOUSE
ARNT_MOUSE	ARNT2_MOUSE
HIF1A_MOUSE	HIF1A_MOUSE
Q6GTH9_MOUSE	Q6GTH9_MOUSE
Q6GTH9_MOUSE	NGN1_MOUSE
TFEC_MOUSE	TFEC_MOUSE
BMAL1_MOUSE	BMAL1_MOUSE
BMAL1_MOUSE	BMAL2_MOUSE
HIF3A_MOUSE	HIF3A_MOUSE
NGN3_MOUSE	NGN3_MOUSE
TWST1_MOUSE	TWST1_MOUSE
TWST1_MOUSE	A5D6P6_MOUSE
LYL1_MOUSE	LYL1_MOUSE
MAX_MOUSE	MAX_MOUSE
HEN2_MOUSE	HEN2_MOUSE
HEN2_MOUSE	HEN1_MOUSE
ASCL2_MOUSE	ASCL2_MOUSE
ASCL2_MOUSE	ASCL1_MOUSE
NPAS1_MOUSE	NPAS1_MOUSE
USF2_MOUSE	USF2_MOUSE
USF2_MOUSE	USF1_MOUSE
ASCL3_MOUSE	ASCL3_MOUSE
A6H5V4_MOUSE	A6H5V4_MOUSE
A6H5V4_MOUSE	MESP1_MOUSE
B2RUQ2_MOUSE	B2RUQ2_MOUSE
M0QW46_MOUSE	M0QW46_MOUSE
A0A1Y7VJG5_MOUSE	A0A1Y7VJG5_MOUSE
M0QWB7_MOUSE	M0QWB7_MOUSE
A2BFA9_MOUSE	A2BFA9_MOUSE
NPAS4_MOUSE	NPAS4_MOUSE
ATOH1_MOUSE	ATOH1_MOUSE
B2RQ56_MOUSE	B2RQ56_MOUSE
OLIG1_MOUSE	OLIG1_MOUSE
ATOH7_MOUSE	ATOH7_MOUSE
MLXPL_MOUSE	MLXPL_MOUSE
OLIG2_MOUSE	OLIG2_MOUSE
OLIG2_MOUSE	OLIG3_MOUSE
ATOH8_MOUSE	ATOH8_MOUSE
MNT_MOUSE	MNT_MOUSE
BHA15_MOUSE	BHA15_MOUSE
MUSC_MOUSE	MUSC_MOUSE
MUSC_MOUSE	TCF21_MOUSE
PTF1A_MOUSE	PTF1A_MOUSE
BHA09_MOUSE	BHA09_MOUSE
MSGN1_MOUSE	MSGN1_MOUSE
SCX_MOUSE	SCX_MOUSE
SCX_MOUSE	TCF15_MOUSE
A0A0R4J056_MOUSE	A0A0R4J056_MOUSE
SIM1_MOUSE	SIM1_MOUSE
SIM1_MOUSE	SIM2_MOUSE
BHE23_MOUSE	BHE23_MOUSE
BHE40_MOUSE	BHE40_MOUSE
BHE40_MOUSE	BHE41_MOUSE
SOLH1_MOUSE	SOLH1_MOUSE
MXI1_MOUSE	MXI1_MOUSE
MXI1_MOUSE	MAD3_MOUSE
MXI1_MOUSE	A0A0N4SVF6_MOUSE
MXI1_MOUSE	Q3UZ22_MOUSE
SOLH2_MOUSE	SOLH2_MOUSE
CLOCK_MOUSE	CLOCK_MOUSE
CLOCK_MOUSE	G3UYV8_MOUSE
MYC_MOUSE	MYC_MOUSE
SRBP1_MOUSE	SRBP1_MOUSE
SRBP1_MOUSE	SRBP2_MOUSE
FER3L_MOUSE	FER3L_MOUSE
MYCL_MOUSE	MYCL_MOUSE
FIGLA_MOUSE	FIGLA_MOUSE
MYCN_MOUSE	MYCN_MOUSE
MYCN_MOUSE	MYCS_MOUSE
TAL1_MOUSE	TAL1_MOUSE
TAL1_MOUSE	TAL2_MOUSE
HAND2_MOUSE	HAND2_MOUSE
HAND2_MOUSE	HAND1_MOUSE
HTF4_MOUSE	HTF4_MOUSE
HTF4_MOUSE	ITF2_MOUSE
HTF4_MOUSE	TFE2_MOUSE
HELT_MOUSE	HELT_MOUSE
MYF6_MOUSE	MYF6_MOUSE
HES1_MOUSE	HES1_MOUSE
HES1_MOUSE	HES2_MOUSE
MYOD1_MOUSE	MYOD1_MOUSE
MYOD1_MOUSE	MYF5_MOUSE
MYOD1_MOUSE	MYOG_MOUSE
TCF23_MOUSE	TCF23_MOUSE
HES3_MOUSE	HES3_MOUSE
NCOA1_MOUSE	NCOA1_MOUSE
Q3UV43_MOUSE	Q3UV43_MOUSE
HES5_MOUSE	HES5_MOUSE
NCOA2_MOUSE	NCOA2_MOUSE
HES6_MOUSE	HES6_MOUSE
HES7_MOUSE	HES7_MOUSE
NDF2_MOUSE	NDF2_MOUSE
NDF2_MOUSE	NDF1_MOUSE
NDF2_MOUSE	NDF6_MOUSE
NDF2_MOUSE	NDF4_MOUSE
E9Q5K1_MOUSE	E9Q5K1_MOUSE
