Q9VGG0_DROME	Q9VGG0_DROME
Q9VJ55_DROME	Q9VJ55_DROME
A0A0B4KH87_DROME	A0A0B4KH87_DROME
A0A0B4KHV9_DROME	A0A0B4KHV9_DROME
A8JNP3_DROME	A8JNP3_DROME
CHNMO_DROME	CHNMO_DROME
A0A0B4KH20_DROME	A0A0B4KH20_DROME
TSH_DROME	TSH_DROME
ATBP_DROME	ATBP_DROME
Q9VIS9_DROME	Q9VIS9_DROME
Q4V6W8_DROME	Q4V6W8_DROME
A8JQX6_DROME	A8JQX6_DROME
M9PF60_DROME	M9PF60_DROME
CHN_DROME	CHN_DROME
NOC_DROME	NOC_DROME
TTKB_DROME	TTKB_DROME
AEF1_DROME	AEF1_DROME
M9NEU8_DROME	M9NEU8_DROME
A0A0B4KFG7_DROME	A0A0B4KFG7_DROME
Q9VDQ5_DROME	Q9VDQ5_DROME
B6VQ99_DROME	B6VQ99_DROME
CI_DROME	CI_DROME
Q9VHM7_DROME	Q9VHM7_DROME
USH_DROME	USH_DROME
M9PBR0_DROME	M9PBR0_DROME
A0A0B4KFE1_DROME	A0A0B4KFE1_DROME
Q9VUB3_DROME	Q9VUB3_DROME
Q9VDQ3_DROME	Q9VDQ3_DROME
Q9VVH2_DROME	Q9VVH2_DROME
M9PCY3_DROME	M9PCY3_DROME
ODD_DROME	ODD_DROME
SRYC_DROME	SRYC_DROME
Y2744_DROME	Y2744_DROME
M9PFA9_DROME	M9PFA9_DROME
Q8SZ13_DROME	Q8SZ13_DROME
Q9VG72_DROME	Q9VG72_DROME
ZN423_DROME	ZN423_DROME
DAR1_DROME	DAR1_DROME
OPA_DROME	OPA_DROME
WEK_DROME	WEK_DROME
B7Z141_DROME	B7Z141_DROME
Q9VBR9_DROME	Q9VBR9_DROME
Q4V6X9_DROME	Q4V6X9_DROME
Q9VH18_DROME	Q9VH18_DROME
Q9VEF0_DROME	Q9VEF0_DROME
H9XVN7_DROME	H9XVN7_DROME
OVO_DROME	OVO_DROME
Q9VJP2_DROME	Q9VJP2_DROME
Q9VGK1_DROME	Q9VGK1_DROME
M9PHD3_DROME	M9PHD3_DROME
M9PHD3_DROME	R4GRV8_DROME
Q9VIY9_DROME	Q9VIY9_DROME
Q9VFB9_DROME	Q9VFB9_DROME
Q4V6Y6_DROME	Q4V6Y6_DROME
DRM_DROME	DRM_DROME
A0A0B4KEI8_DROME	A0A0B4KEI8_DROME
Q9VL91_DROME	Q9VL91_DROME
Q0IGR3_DROME	Q0IGR3_DROME
M9PD91_DROME	M9PD91_DROME
Q9VQY7_DROME	Q9VQY7_DROME
Q8T007_DROME	Q8T007_DROME
OUIB_DROME	OUIB_DROME
Q9W4V9_DROME	Q9W4V9_DROME
Q9VEW6_DROME	Q9VEW6_DROME
M9NES1_DROME	M9NES1_DROME
Y2199_DROME	Y2199_DROME
Q9W149_DROME	Q9W149_DROME
Q9VEF1_DROME	Q9VEF1_DROME
Q9VWP7_DROME	Q9VWP7_DROME
Q9VUS0_DROME	Q9VUS0_DROME
ELBOW_DROME	ELBOW_DROME
Q9W4J1_DROME	Q9W4J1_DROME
E1JII8_DROME	E1JII8_DROME
Q6NL58_DROME	Q6NL58_DROME
Q8SX40_DROME	Q8SX40_DROME
Q9VTK6_DROME	Q9VTK6_DROME
Q9VTK6_DROME	A0A0B4K6F4_DROME
Q9VKC4_DROME	Q9VKC4_DROME
ERM_DROME	ERM_DROME
PHO_DROME	PHO_DROME
Q7YZ91_DROME	Q7YZ91_DROME
A0A126GV33_DROME	A0A126GV33_DROME
Q9VEF4_DROME	Q9VEF4_DROME
Q9VRV0_DROME	Q9VRV0_DROME
ESCA_DROME	ESCA_DROME
Q9VSZ3_DROME	Q9VSZ3_DROME
Q8INE2_DROME	Q8INE2_DROME
Q9W409_DROME	Q9W409_DROME
Q9VEF3_DROME	Q9VEF3_DROME
Q9VE63_DROME	Q9VE63_DROME
A8JUN6_DROME	A8JUN6_DROME
FRU_DROME	FRU_DROME
Q95RQ8_DROME	Q95RQ8_DROME
A0A0B4KGL2_DROME	A0A0B4KGL2_DROME
Q7YZ93_DROME	Q7YZ93_DROME
O77260_DROME	O77260_DROME
Q9VHR4_DROME	Q9VHR4_DROME
A0A0B4KHC8_DROME	A0A0B4KHC8_DROME
GLAS_DROME	GLAS_DROME
R9PY35_DROME	R9PY35_DROME
KRUP_DROME	KRUP_DROME
BTD_DROME	BTD_DROME
LOLA1_DROME	LOLA1_DROME
LOLA1_DROME	A0A0B4KEI4_DROME
A0A0B4KGW2_DROME	A0A0B4KGW2_DROME
M9PD13_DROME	M9PD13_DROME
Q29R02_DROME	Q29R02_DROME
KRH1_DROME	KRH1_DROME
E1JJI1_DROME	E1JJI1_DROME
KLFL_DROME	KLFL_DROME
SUHW_DROME	SUHW_DROME
Q9VRX0_DROME	Q9VRX0_DROME
Q9VR05_DROME	Q9VR05_DROME
Q9VCM2_DROME	Q9VCM2_DROME
Q9VHM3_DROME	Q9VHM3_DROME
Q9VHM3_DROME	Q9VHM4_DROME
Q8IPV7_DROME	Q8IPV7_DROME
M9NEG1_DROME	M9NEG1_DROME
GLIS2_DROME	GLIS2_DROME
A8JNL9_DROME	A8JNL9_DROME
A8JNL9_DROME	Q9VRV5_DROME
A8JNL9_DROME	Q9VRV4_DROME
A8JNL9_DROME	Q9VRV6_DROME
M9NFI6_DROME	M9NFI6_DROME
Q9VDQ6_DROME	Q9VDQ6_DROME
Q0E8J0_DROME	Q0E8J0_DROME
A0A0B4LF29_DROME	A0A0B4LF29_DROME
A0A0B4K6J3_DROME	A0A0B4K6J3_DROME
TOPI_DROME	TOPI_DROME
A0A0B4KFE8_DROME	A0A0B4KFE8_DROME
Q4V6W7_DROME	Q4V6W7_DROME
Q9VM37_DROME	Q9VM37_DROME
A0A0B4LFV9_DROME	A0A0B4LFV9_DROME
Q9VQV3_DROME	Q9VQV3_DROME
Q9V3B8_DROME	Q9V3B8_DROME
Q9VDQ4_DROME	Q9VDQ4_DROME
Q9VKQ7_DROME	Q9VKQ7_DROME
Q9V9V8_DROME	Q9V9V8_DROME
Q4V3F5_DROME	Q4V3F5_DROME
SRYB_DROME	SRYB_DROME
GRAU_DROME	GRAU_DROME
Q9VLK8_DROME	Q9VLK8_DROME
Q8T051_DROME	Q8T051_DROME
Q9I7U7_DROME	Q9I7U7_DROME
Q7K1V0_DROME	Q7K1V0_DROME
Q9VHM5_DROME	Q9VHM5_DROME
SRYD_DROME	SRYD_DROME
HAM_DROME	HAM_DROME
Q9VP57_DROME	Q9VP57_DROME
A0A0B4K731_DROME	A0A0B4K731_DROME
A0A0B4LFS0_DROME	A0A0B4LFS0_DROME
Q9W3J0_DROME	Q9W3J0_DROME
Q9VHA9_DROME	Q9VHA9_DROME
GAGA_DROME	GAGA_DROME
HANG_DROME	HANG_DROME
A0A0B4LI36_DROME	A0A0B4LI36_DROME
Q7JW60_DROME	Q7JW60_DROME
