Q9VD04_DROME	Q9VD04_DROME
Q6NP69_DROME	Q6NP69_DROME
MMD4_DROME	MMD4_DROME
MMD4_DROME	A0A0B4JDE0_DROME
A0A126GV02_DROME	A0A126GV02_DROME
A0A0B4LHF4_DROME	A0A0B4LHF4_DROME
A0A0B4JCY7_DROME	A0A0B4JCY7_DROME
A0A0B4JDE2_DROME	A0A0B4JDE2_DROME
A0A126GUX4_DROME	A0A126GUX4_DROME
A0A126GUW5_DROME	A0A126GUW5_DROME
A0A126GUW5_DROME	A0A0B4LHE8_DROME
A0A0B4LHQ5_DROME	A0A0B4LHQ5_DROME
A0A0B4LIF8_DROME	A0A0B4LIF8_DROME
A0A0B4LHI2_DROME	A0A0B4LHI2_DROME
A0A0B4LHE9_DROME	A0A0B4LHE9_DROME
A0A126GUY7_DROME	A0A126GUY7_DROME
A0A126GV05_DROME	A0A126GV05_DROME
A0A0B4LHE5_DROME	A0A0B4LHE5_DROME
A0A0B4JDB4_DROME	A0A0B4JDB4_DROME
A0A0B4JDG4_DROME	A0A0B4JDG4_DROME
A0A0B4JCZ3_DROME	A0A0B4JCZ3_DROME
A0A0B4JDG3_DROME	A0A0B4JDG3_DROME
A0A0B4JDB3_DROME	A0A0B4JDB3_DROME
A0A0B4JCZ1_DROME	A0A0B4JCZ1_DROME
