ABDB_DROME	ABDB_DROME
OPTIX_DROME	OPTIX_DROME
LAB_DROME	LAB_DROME
ANTP_DROME	ANTP_DROME
Q9W1H7_DROME	Q9W1H7_DROME
Q7KS77_DROME	Q7KS77_DROME
AWH_DROME	AWH_DROME
Q9XZU0_DROME	Q9XZU0_DROME
A0A0B4KH37_DROME	A0A0B4KH37_DROME
PITX_DROME	PITX_DROME
Q8MZ02_DROME	Q8MZ02_DROME
BARH2_DROME	BARH2_DROME
BARH2_DROME	BARH1_DROME
RX_DROME	RX_DROME
M9PI45_DROME	M9PI45_DROME
Q7KS72_DROME	Q7KS72_DROME
SCR_DROME	SCR_DROME
HMOC_DROME	HMOC_DROME
A2RVG7_DROME	A2RVG7_DROME
Q9Y1P6_DROME	Q9Y1P6_DROME
OTP_DROME	OTP_DROME
Q9VWH1_DROME	Q9VWH1_DROME
UBX_DROME	UBX_DROME
HMPB_DROME	HMPB_DROME
Q9W064_DROME	Q9W064_DROME
Q9W4B2_DROME	Q9W4B2_DROME
A0A0B4JD55_DROME	A0A0B4JD55_DROME
DFD_DROME	DFD_DROME
Q9W4B3_DROME	Q9W4B3_DROME
Q7KSE4_DROME	Q7KSE4_DROME
DLL_DROME	DLL_DROME
ABDA_DROME	ABDA_DROME
ROUGH_DROME	ROUGH_DROME
Q9VYL0_DROME	Q9VYL0_DROME
A1Z916_DROME	A1Z916_DROME
A1Z916_DROME	A1Z913_DROME
Q9W423_DROME	Q9W423_DROME
Q9W3C6_DROME	Q9W3C6_DROME
AL_DROME	AL_DROME
Q9NCG1_DROME	Q9NCG1_DROME
Q9VPL4_DROME	Q9VPL4_DROME
APTE_DROME	APTE_DROME
SLOU_DROME	SLOU_DROME
Q9VDH9_DROME	Q9VDH9_DROME
ARA_DROME	ARA_DROME
ARA_DROME	CAUP_DROME
SO_DROME	SO_DROME
Q9VEA3_DROME	Q9VEA3_DROME
BAGP_DROME	BAGP_DROME
TIN_DROME	TIN_DROME
M9NDG6_DROME	M9NDG6_DROME
BCD_DROME	BCD_DROME
Q9VJ37_DROME	Q9VJ37_DROME
Q9VTW3_DROME	Q9VTW3_DROME
BSH_DROME	BSH_DROME
UNC4_DROME	UNC4_DROME
Q9W1U7_DROME	Q9W1U7_DROME
Q9VCY0_DROME	Q9VCY0_DROME
UNPG_DROME	UNPG_DROME
HMSH_DROME	HMSH_DROME
CAD_DROME	CAD_DROME
A0AVV3_DROME	A0AVV3_DROME
VND_DROME	VND_DROME
Q9VFQ3_DROME	Q9VFQ3_DROME
Q8MLT6_DROME	Q8MLT6_DROME
ZEN1_DROME	ZEN1_DROME
GSC_DROME	GSC_DROME
EMS_DROME	EMS_DROME
ZEN2_DROME	ZEN2_DROME
HMH2_DROME	HMH2_DROME
HMEN_DROME	HMEN_DROME
Q9NHP8_DROME	Q9NHP8_DROME
EVE_DROME	EVE_DROME
Q9VDF0_DROME	Q9VDF0_DROME
EXD_DROME	EXD_DROME
HMX_DROME	HMX_DROME
Q9VSC2_DROME	Q9VSC2_DROME
M9PJE4_DROME	M9PJE4_DROME
FTZ_DROME	FTZ_DROME
M9NCY1_DROME	M9NCY1_DROME
Q9W2P8_DROME	Q9W2P8_DROME
M9PCA3_DROME	M9PCA3_DROME
HTH_DROME	HTH_DROME
Q9VFK4_DROME	Q9VFK4_DROME
Q7KUL4_DROME	Q7KUL4_DROME
Q9VX20_DROME	Q9VX20_DROME
HMIN_DROME	HMIN_DROME
