ADNP_HUMAN	ADNP_HUMAN
EMX1_HUMAN	EMX1_HUMAN
EMX1_HUMAN	EMX2_HUMAN
NANGN_HUMAN	NANGN_HUMAN
PKNX2_HUMAN	PKNX2_HUMAN
PKNX2_HUMAN	PKNX1_HUMAN
VSX1_HUMAN	VSX1_HUMAN
VSX1_HUMAN	VSX2_HUMAN
ADNP2_HUMAN	ADNP2_HUMAN
IRX3_HUMAN	IRX3_HUMAN
IRX3_HUMAN	IRX1_HUMAN
NANP8_HUMAN	NANP8_HUMAN
NANP8_HUMAN	NANOG_HUMAN
P5F1B_HUMAN	P5F1B_HUMAN
ALX1_HUMAN	ALX1_HUMAN
HME1_HUMAN	HME1_HUMAN
HME1_HUMAN	HME2_HUMAN
IRX4_HUMAN	IRX4_HUMAN
IRX4_HUMAN	IRX6_HUMAN
NKX11_HUMAN	NKX11_HUMAN
NKX11_HUMAN	NKX12_HUMAN
A0A1B0GU61_HUMAN	A0A1B0GU61_HUMAN
ZFHX2_HUMAN	ZFHX2_HUMAN
IRX5_HUMAN	IRX5_HUMAN
IRX5_HUMAN	IRX2_HUMAN
PROP1_HUMAN	PROP1_HUMAN
U3KPX4_HUMAN	U3KPX4_HUMAN
ALX4_HUMAN	ALX4_HUMAN
ALX4_HUMAN	ALX3_HUMAN
ESX1_HUMAN	ESX1_HUMAN
NKX21_HUMAN	NKX21_HUMAN
NKX21_HUMAN	NKX24_HUMAN
ZHX2_HUMAN	ZHX2_HUMAN
ANHX_HUMAN	ANHX_HUMAN
PRRX2_HUMAN	PRRX2_HUMAN
PRRX2_HUMAN	PRRX1_HUMAN
ZHX3_HUMAN	ZHX3_HUMAN
ARGFX_HUMAN	ARGFX_HUMAN
EVX2_HUMAN	EVX2_HUMAN
EVX2_HUMAN	EVX1_HUMAN
ISL2_HUMAN	ISL2_HUMAN
ISL2_HUMAN	ISL1_HUMAN
NKX23_HUMAN	NKX23_HUMAN
NKX23_HUMAN	NKX25_HUMAN
NKX23_HUMAN	NKX26_HUMAN
NKX23_HUMAN	NKX22_HUMAN
NKX23_HUMAN	NKX28_HUMAN
RX_HUMAN	RX_HUMAN
RX_HUMAN	RAX2_HUMAN
ARX_HUMAN	ARX_HUMAN
ARX_HUMAN	DRGX_HUMAN
GBX1_HUMAN	GBX1_HUMAN
GBX1_HUMAN	GBX2_HUMAN
ISX_HUMAN	ISX_HUMAN
LBX1_HUMAN	LBX1_HUMAN
LBX1_HUMAN	LBX2_HUMAN
RHXF1_HUMAN	RHXF1_HUMAN
BARH2_HUMAN	BARH2_HUMAN
BARH2_HUMAN	BARH1_HUMAN
GSC_HUMAN	GSC_HUMAN
RHXF2_HUMAN	RHXF2_HUMAN
RHXF2_HUMAN	RHF2B_HUMAN
GSC2_HUMAN	GSC2_HUMAN
LEUTX_HUMAN	LEUTX_HUMAN
BARX2_HUMAN	BARX2_HUMAN
BARX2_HUMAN	BARX1_HUMAN
LHX1_HUMAN	LHX1_HUMAN
LHX1_HUMAN	LHX5_HUMAN
NKX31_HUMAN	NKX31_HUMAN
SEBOX_HUMAN	SEBOX_HUMAN
BSH_HUMAN	BSH_HUMAN
GSX2_HUMAN	GSX2_HUMAN
GSX2_HUMAN	GSX1_HUMAN
LHX2_HUMAN	LHX2_HUMAN
LHX2_HUMAN	LHX9_HUMAN
NKX32_HUMAN	NKX32_HUMAN
HDX_HUMAN	HDX_HUMAN
LHX3_HUMAN	LHX3_HUMAN
LHX3_HUMAN	LHX4_HUMAN
NKX61_HUMAN	NKX61_HUMAN
NKX61_HUMAN	NKX62_HUMAN
NKX61_HUMAN	NKX63_HUMAN
SHOX2_HUMAN	SHOX2_HUMAN
SHOX2_HUMAN	SHOX_HUMAN
CDX2_HUMAN	CDX2_HUMAN
CDX2_HUMAN	CDX4_HUMAN
CDX2_HUMAN	CDX1_HUMAN
HESX1_HUMAN	HESX1_HUMAN
HHEX_HUMAN	HHEX_HUMAN
HXC12_HUMAN	HXC12_HUMAN
HXC12_HUMAN	HXD12_HUMAN
HLX_HUMAN	HLX_HUMAN
LHX6_HUMAN	LHX6_HUMAN
LHX6_HUMAN	LHX8_HUMAN
NOBOX_HUMAN	NOBOX_HUMAN
DBX1_HUMAN	DBX1_HUMAN
HMBX1_HUMAN	HMBX1_HUMAN
NOTO_HUMAN	NOTO_HUMAN
SIX4_HUMAN	SIX4_HUMAN
SIX4_HUMAN	SIX3_HUMAN
SIX4_HUMAN	SIX6_HUMAN
SIX4_HUMAN	SIX2_HUMAN
SIX4_HUMAN	SIX1_HUMAN
DBX2_HUMAN	DBX2_HUMAN
HMX1_HUMAN	HMX1_HUMAN
OTP_HUMAN	OTP_HUMAN
SIX5_HUMAN	SIX5_HUMAN
DLX1_HUMAN	DLX1_HUMAN
DLX1_HUMAN	DLX6_HUMAN
DLX1_HUMAN	DLX4_HUMAN
HXC6_HUMAN	HXC6_HUMAN
HXC6_HUMAN	HXA6_HUMAN
OTX1_HUMAN	OTX1_HUMAN
OTX1_HUMAN	OTX2_HUMAN
OTX1_HUMAN	CRX_HUMAN
DLX2_HUMAN	DLX2_HUMAN
DLX2_HUMAN	DLX3_HUMAN
HMX3_HUMAN	HMX3_HUMAN
HMX3_HUMAN	HMX2_HUMAN
LMX1B_HUMAN	LMX1B_HUMAN
LMX1B_HUMAN	LMX1A_HUMAN
TGIF1_HUMAN	TGIF1_HUMAN
TGIF1_HUMAN	TGIF2_HUMAN
HNF1A_HUMAN	HNF1A_HUMAN
HNF1A_HUMAN	HNF1B_HUMAN
HXD1_HUMAN	HXD1_HUMAN
MEIS2_HUMAN	MEIS2_HUMAN
MEIS2_HUMAN	MEIS1_HUMAN
