AHR_HUMAN	AHR_HUMAN
HES6_HUMAN	HES6_HUMAN
A0A494BZY4_HUMAN	A0A494BZY4_HUMAN
HES7_HUMAN	HES7_HUMAN
NDF2_HUMAN	NDF2_HUMAN
NDF2_HUMAN	NDF1_HUMAN
NDF2_HUMAN	NDF6_HUMAN
NDF2_HUMAN	NDF4_HUMAN
TCFL5_HUMAN	TCFL5_HUMAN
ARNT_HUMAN	ARNT_HUMAN
ARNT_HUMAN	ARNT2_HUMAN
TFAP4_HUMAN	TFAP4_HUMAN
HEY2_HUMAN	HEY2_HUMAN
HEY2_HUMAN	HEY1_HUMAN
HEY2_HUMAN	HEYL_HUMAN
TFE3_HUMAN	TFE3_HUMAN
TFE3_HUMAN	TFEB_HUMAN
TFE3_HUMAN	MITF_HUMAN
TFE3_HUMAN	TFEC_HUMAN
NGN1_HUMAN	NGN1_HUMAN
BMAL2_HUMAN	BMAL2_HUMAN
BMAL2_HUMAN	BMAL1_HUMAN
NGN2_HUMAN	NGN2_HUMAN
ASCL1_HUMAN	ASCL1_HUMAN
ASCL1_HUMAN	ASCL2_HUMAN
HIF3A_HUMAN	HIF3A_HUMAN
NGN3_HUMAN	NGN3_HUMAN
TWST1_HUMAN	TWST1_HUMAN
TWST1_HUMAN	TWST2_HUMAN
LYL1_HUMAN	LYL1_HUMAN
MAX_HUMAN	MAX_HUMAN
HEN2_HUMAN	HEN2_HUMAN
HEN2_HUMAN	HEN1_HUMAN
ASCL4_HUMAN	ASCL4_HUMAN
NPAS1_HUMAN	NPAS1_HUMAN
USF2_HUMAN	USF2_HUMAN
USF2_HUMAN	USF1_HUMAN
ASCL5_HUMAN	ASCL5_HUMAN
ASCL5_HUMAN	ASCL3_HUMAN
MESP2_HUMAN	MESP2_HUMAN
MESP2_HUMAN	MESP1_HUMAN
USF3_HUMAN	USF3_HUMAN
ATOH1_HUMAN	ATOH1_HUMAN
NPAS3_HUMAN	NPAS3_HUMAN
ATOH7_HUMAN	ATOH7_HUMAN
MLX_HUMAN	MLX_HUMAN
NPAS4_HUMAN	NPAS4_HUMAN
ATOH8_HUMAN	ATOH8_HUMAN
MLXIP_HUMAN	MLXIP_HUMAN
MLXIP_HUMAN	MLXPL_HUMAN
OLIG1_HUMAN	OLIG1_HUMAN
BHA15_HUMAN	BHA15_HUMAN
OLIG2_HUMAN	OLIG2_HUMAN
OLIG2_HUMAN	OLIG3_HUMAN
BHA09_HUMAN	BHA09_HUMAN
MNT_HUMAN	MNT_HUMAN
BHE22_HUMAN	BHE22_HUMAN
BHE22_HUMAN	BHE23_HUMAN
MUSC_HUMAN	MUSC_HUMAN
MUSC_HUMAN	TCF21_HUMAN
PTF1A_HUMAN	PTF1A_HUMAN
MSGN1_HUMAN	MSGN1_HUMAN
SCX_HUMAN	SCX_HUMAN
SCX_HUMAN	TCF15_HUMAN
SIM1_HUMAN	SIM1_HUMAN
BHE41_HUMAN	BHE41_HUMAN
BHE41_HUMAN	BHE40_HUMAN
SIM2_HUMAN	SIM2_HUMAN
CLOCK_HUMAN	CLOCK_HUMAN
CLOCK_HUMAN	NPAS2_HUMAN
SOLH1_HUMAN	SOLH1_HUMAN
EPAS1_HUMAN	EPAS1_HUMAN
EPAS1_HUMAN	HIF1A_HUMAN
MXI1_HUMAN	MXI1_HUMAN
MXI1_HUMAN	MAD1_HUMAN
MXI1_HUMAN	MAD3_HUMAN
MXI1_HUMAN	MAD4_HUMAN
SOLH2_HUMAN	SOLH2_HUMAN
FER3L_HUMAN	FER3L_HUMAN
MYC_HUMAN	MYC_HUMAN
SRBP1_HUMAN	SRBP1_HUMAN
SRBP1_HUMAN	SRBP2_HUMAN
FIGLA_HUMAN	FIGLA_HUMAN
MYCL_HUMAN	MYCL_HUMAN
MYCN_HUMAN	MYCN_HUMAN
TAL1_HUMAN	TAL1_HUMAN
TAL1_HUMAN	TAL2_HUMAN
HAND2_HUMAN	HAND2_HUMAN
HAND2_HUMAN	HAND1_HUMAN
HELT_HUMAN	HELT_HUMAN
MYF6_HUMAN	MYF6_HUMAN
HTF4_HUMAN	HTF4_HUMAN
HTF4_HUMAN	ITF2_HUMAN
HTF4_HUMAN	TFE2_HUMAN
HES1_HUMAN	HES1_HUMAN
HES1_HUMAN	HES4_HUMAN
MYOD1_HUMAN	MYOD1_HUMAN
MYOD1_HUMAN	MYF5_HUMAN
MYOD1_HUMAN	MYOG_HUMAN
HES2_HUMAN	HES2_HUMAN
HES3_HUMAN	HES3_HUMAN
NCOA1_HUMAN	NCOA1_HUMAN
TCF23_HUMAN	TCF23_HUMAN
NCOA2_HUMAN	NCOA2_HUMAN
NCOA2_HUMAN	NCOA3_HUMAN
TCF24_HUMAN	TCF24_HUMAN
HES5_HUMAN	HES5_HUMAN
