BZP44_ARATH	BZP44_ARATH
BZP44_ARATH	BZIP2_ARATH
BZP44_ARATH	BZP11_ARATH
BZP44_ARATH	BZP53_ARATH
TGA9_ARATH	TGA9_ARATH
TGA9_ARATH	TGA10_ARATH
TGA9_ARATH	TGA2_ARATH
TGA9_ARATH	TGA5_ARATH
TGA9_ARATH	TGA6_ARATH
TGA9_ARATH	TGA3_ARATH
TGA9_ARATH	TGA7_ARATH
TGA9_ARATH	TGA1_ARATH
TGA9_ARATH	TGA4_ARATH
Q9SKF8_ARATH	Q9SKF8_ARATH
Q9SKF8_ARATH	Q9SL54_ARATH
Q9SKF8_ARATH	Q9SKG1_ARATH
AI5L6_ARATH	AI5L6_ARATH
AI5L6_ARATH	AI5L7_ARATH
AI5L6_ARATH	AI5L5_ARATH
AI5L6_ARATH	AI5L4_ARATH
BZP60_ARATH	BZP60_ARATH
ABI5_ARATH	ABI5_ARATH
BZP61_ARATH	BZP61_ARATH
BZP61_ARATH	BZP34_ARATH
Q56FQ1_ARATH	Q56FQ1_ARATH
BZP63_ARATH	BZP63_ARATH
Q29PT3_ARATH	Q29PT3_ARATH
Q9LMK4_ARATH	Q9LMK4_ARATH
Q8L5Y2_ARATH	Q8L5Y2_ARATH
Q9LNE0_ARATH	Q9LNE0_ARATH
Q9LNE0_ARATH	POF21_ARATH
Q9LNE0_ARATH	VIP1_ARATH
C0SUZ3_ARATH	C0SUZ3_ARATH
BZIP9_ARATH	BZIP9_ARATH
Q9T062_ARATH	Q9T062_ARATH
Q9T062_ARATH	O81002_ARATH
F4I9R1_ARATH	F4I9R1_ARATH
AI5L1_ARATH	AI5L1_ARATH
AI5L1_ARATH	AI5L2_ARATH
AI5L1_ARATH	AI5L3_ARATH
F4K0H9_ARATH	F4K0H9_ARATH
F4K0H9_ARATH	F4K9L7_ARATH
F4IGK0_ARATH	F4IGK0_ARATH
Y4554_ARATH	Y4554_ARATH
FD_ARATH	FD_ARATH
FD_ARATH	FDP_ARATH
Q9LMY8_ARATH	Q9LMY8_ARATH
Q9LMY8_ARATH	Q8RU59_ARATH
Q9LMY8_ARATH	Q9LFU3_ARATH
Q9LMY8_ARATH	Q9LW45_ARATH
Q9LMY8_ARATH	BZP43_ARATH
Q9LMY8_ARATH	BZIP8_ARATH
GBF1_ARATH	GBF1_ARATH
Q9FNB9_ARATH	Q9FNB9_ARATH
Q9FNB9_ARATH	GBF4_ARATH
BZIP1_ARATH	BZIP1_ARATH
BZP10_ARATH	BZP10_ARATH
BZP10_ARATH	BZP25_ARATH
GBF3_ARATH	GBF3_ARATH
GBF3_ARATH	GBF2_ARATH
AI5L8_ARATH	AI5L8_ARATH
HY5_ARATH	HY5_ARATH
HY5_ARATH	HYH_ARATH
BZP16_ARATH	BZP16_ARATH
BZP16_ARATH	BZP68_ARATH
BZP17_ARATH	BZP17_ARATH
BZP17_ARATH	BZP49_ARATH
BZP17_ARATH	BZP28_ARATH
Q8L5X9_ARATH	Q8L5X9_ARATH
BZP18_ARATH	BZP18_ARATH
BZP18_ARATH	Q8VWG0_ARATH
PAN_ARATH	PAN_ARATH
BZP19_ARATH	BZP19_ARATH
BZP19_ARATH	BZP23_ARATH
BZP19_ARATH	BZP24_ARATH
PMD1_ARATH	PMD1_ARATH
Q8H1F0_ARATH	Q8H1F0_ARATH
Q8H1F0_ARATH	B3H7M2_ARATH
BZIP4_ARATH	BZIP4_ARATH
