AG_ARATH	AG_ARATH
AG_ARATH	AGL1_ARATH
AG_ARATH	AGL5_ARATH
AG_ARATH	AGL11_ARATH
AG_ARATH	AGL72_ARATH
AG_ARATH	AGL71_ARATH
Q9FM69_ARATH	Q9FM69_ARATH
O64840_ARATH	O64840_ARATH
AGL82_ARATH	AGL82_ARATH
PHE1_ARATH	PHE1_ARATH
PHE1_ARATH	PHE2_ARATH
AGL36_ARATH	AGL36_ARATH
AGL36_ARATH	AGL90_ARATH
AGL36_ARATH	Q7X9H2_ARATH
Q9M8W6_ARATH	Q9M8W6_ARATH
Q7X9H1_ARATH	Q7X9H1_ARATH
AGL92_ARATH	AGL92_ARATH
AGL92_ARATH	AGL86_ARATH
AGL92_ARATH	F4HPG8_ARATH
F4IIT6_ARATH	F4IIT6_ARATH
AGL93_ARATH	AGL93_ARATH
AGL93_ARATH	AGL53_ARATH
AGL93_ARATH	B3H5S0_ARATH
AGL93_ARATH	Q7XJL1_ARATH
AGL93_ARATH	O04632_ARATH
AGL93_ARATH	Q4PSE3_ARATH
AGL93_ARATH	B3H507_ARATH
Q9C963_ARATH	Q9C963_ARATH
Q9C963_ARATH	Q9C960_ARATH
AGL49_ARATH	AGL49_ARATH
AGL49_ARATH	Q9XIE7_ARATH
SVP_ARATH	SVP_ARATH
SVP_ARATH	AGL24_ARATH
Q9FG20_ARATH	Q9FG20_ARATH
Q9XEF1_ARATH	Q9XEF1_ARATH
Q9FZF2_ARATH	Q9FZF2_ARATH
Q9LZ61_ARATH	Q9LZ61_ARATH
Q9LZ61_ARATH	AGL97_ARATH
AG103_ARATH	AG103_ARATH
Q9SGP3_ARATH	Q9SGP3_ARATH
Q9SGP3_ARATH	Q7XJK9_ARATH
Q9SGP3_ARATH	Q9SGP4_ARATH
Q9SGP3_ARATH	Q9ZVL8_ARATH
TT16_ARATH	TT16_ARATH
TT16_ARATH	AGL63_ARATH
AG104_ARATH	AG104_ARATH
AG104_ARATH	AGL66_ARATH
AG104_ARATH	F4I8L6_ARATH
AP1_ARATH	AP1_ARATH
AP1_ARATH	AGL8_ARATH
AP1_ARATH	CAL_ARATH
AP1_ARATH	Q7X9H6_ARATH
AP1_ARATH	ANR1_ARATH
AP3_ARATH	AP3_ARATH
AGL61_ARATH	AGL61_ARATH
AGL62_ARATH	AGL62_ARATH
AGL62_ARATH	O23222_ARATH
AGL62_ARATH	AGL28_ARATH
AGL62_ARATH	AGL23_ARATH
AGL62_ARATH	AGL29_ARATH
AGL62_ARATH	Q9C836_ARATH
Q9LNG8_ARATH	Q9LNG8_ARATH
Q9LNG8_ARATH	F4K2U3_ARATH
Q9C9D4_ARATH	Q9C9D4_ARATH
Q9C9D4_ARATH	Q9LN16_ARATH
AGL15_ARATH	AGL15_ARATH
AGL15_ARATH	AGL16_ARATH
AGL15_ARATH	PIST_ARATH
AGL15_ARATH	AGL18_ARATH
AGL15_ARATH	AGL6_ARATH
AGL15_ARATH	AGL13_ARATH
AGL65_ARATH	AGL65_ARATH
AGL65_ARATH	Q766C0_ARATH
A0A1P8B5J4_ARATH	A0A1P8B5J4_ARATH
AGL21_ARATH	AGL21_ARATH
AGL21_ARATH	AGL17_ARATH
Q9FKR2_ARATH	Q9FKR2_ARATH
Q9FKR2_ARATH	Q9FL19_ARATH
Q9FKR2_ARATH	AGL81_ARATH
Q9FKR2_ARATH	Q9FIW6_ARATH
Q9FKR2_ARATH	B3H4N9_ARATH
Q9FKR2_ARATH	AGL75_ARATH
Q9FKR2_ARATH	Q9FL10_ARATH
Q9FKQ5_ARATH	Q9FKQ5_ARATH
Q9FKQ5_ARATH	Q9SUT6_ARATH
Q9FKQ5_ARATH	O81421_ARATH
F4KGH9_ARATH	F4KGH9_ARATH
F4KGH9_ARATH	MAF5_ARATH
F4KGH9_ARATH	AGL70_ARATH
F4KGH9_ARATH	AGL27_ARATH
F4KGH9_ARATH	AGL31_ARATH
F4KGH9_ARATH	FLC_ARATH
AGL3_ARATH	AGL3_ARATH
AGL3_ARATH	AGL42_ARATH
AGL3_ARATH	SEP1_ARATH
AGL3_ARATH	SEP2_ARATH
AGL3_ARATH	SEP3_ARATH
AGL3_ARATH	AGL14_ARATH
AGL3_ARATH	SOC1_ARATH
AGL3_ARATH	AGL19_ARATH
AGL3_ARATH	AGL12_ARATH
AGL30_ARATH	AGL30_ARATH
AGL80_ARATH	AGL80_ARATH
AGL80_ARATH	Q3E8Z9_ARATH
AGL80_ARATH	F4J9K3_ARATH
AGL80_ARATH	Q7XJK7_ARATH
Q9FFV9_ARATH	Q9FFV9_ARATH
Q9FFV9_ARATH	Q9FGZ5_ARATH
Q9FFV9_ARATH	Q7X9H5_ARATH
