KNAT3_ARATH	KNAT3_ARATH
KNAT3_ARATH	KNAT4_ARATH
KNAT3_ARATH	KNAT5_ARATH
KNAT3_ARATH	KNAT7_ARATH
ATH1_ARATH	ATH1_ARATH
BLH6_ARATH	BLH6_ARATH
BLH6_ARATH	BLH7_ARATH
BLH6_ARATH	BLH11_ARATH
KNAT6_ARATH	KNAT6_ARATH
KNAT6_ARATH	KNAT2_ARATH
ATB14_ARATH	ATB14_ARATH
ATB14_ARATH	ATBH9_ARATH
ATB14_ARATH	REV_ARATH
ATB14_ARATH	ATB15_ARATH
ATB14_ARATH	ATHB8_ARATH
BLH8_ARATH	BLH8_ARATH
LUMI_ARATH	LUMI_ARATH
BLH9_ARATH	BLH9_ARATH
OCP3_ARATH	OCP3_ARATH
ATB17_ARATH	ATB17_ARATH
ATB17_ARATH	ATHBX_ARATH
PRH_ARATH	PRH_ARATH
HAT14_ARATH	HAT14_ARATH
RLT1_ARATH	RLT1_ARATH
RLT1_ARATH	RLT2_ARATH
ATHB4_ARATH	ATHB4_ARATH
ATHB4_ARATH	HAT3_ARATH
ATHB4_ARATH	HAT4_ARATH
ATHB4_ARATH	HAT1_ARATH
ATHB4_ARATH	HAT2_ARATH
ATHB4_ARATH	HAT22_ARATH
ATHB4_ARATH	HAT9_ARATH
RLT3_ARATH	RLT3_ARATH
HAT31_ARATH	HAT31_ARATH
SHH2_ARATH	SHH2_ARATH
ATHB5_ARATH	ATHB5_ARATH
ATHB5_ARATH	ATHB6_ARATH
ATHB5_ARATH	ATB16_ARATH
ATB51_ARATH	ATB51_ARATH
ATB51_ARATH	ATB22_ARATH
HAT5_ARATH	HAT5_ARATH
WOX1_ARATH	WOX1_ARATH
ATB52_ARATH	ATB52_ARATH
HAT7_ARATH	HAT7_ARATH
HAT7_ARATH	ATB20_ARATH
HAT7_ARATH	ATB13_ARATH
HAT7_ARATH	ATB23_ARATH
ATB53_ARATH	ATB53_ARATH
ATB53_ARATH	ATB21_ARATH
ATB53_ARATH	ATB40_ARATH
WOX11_ARATH	WOX11_ARATH
WOX11_ARATH	WOX12_ARATH
ATB54_ARATH	ATB54_ARATH
HDG1_ARATH	HDG1_ARATH
HDG1_ARATH	HDG3_ARATH
HDG1_ARATH	HDG7_ARATH
HDG1_ARATH	HGL2_ARATH
WOX13_ARATH	WOX13_ARATH
ATHB7_ARATH	ATHB7_ARATH
ATHB7_ARATH	ATB12_ARATH
WOX14_ARATH	WOX14_ARATH
WOX14_ARATH	WOX10_ARATH
WOX2_ARATH	WOX2_ARATH
WOX3_ARATH	WOX3_ARATH
WOX4_ARATH	WOX4_ARATH
WOX5_ARATH	WOX5_ARATH
WOX5_ARATH	WOX7_ARATH
F4JI72_ARATH	F4JI72_ARATH
HDG5_ARATH	HDG5_ARATH
HDG5_ARATH	ANL2_ARATH
HDG5_ARATH	ATML1_ARATH
HDG5_ARATH	PDF2_ARATH
HDG5_ARATH	HDG11_ARATH
HDG5_ARATH	HDG2_ARATH
HDG5_ARATH	HDG4_ARATH
HDG5_ARATH	HDG12_ARATH
WOX6_ARATH	WOX6_ARATH
Q9FNM1_ARATH	Q9FNM1_ARATH
FWA_ARATH	FWA_ARATH
BEL1_ARATH	BEL1_ARATH
BLH1_ARATH	BLH1_ARATH
BLH1_ARATH	BLH5_ARATH
WOX9_ARATH	WOX9_ARATH
WOX9_ARATH	WOX8_ARATH
BLH10_ARATH	BLH10_ARATH
BLH10_ARATH	BLH3_ARATH
HDG9_ARATH	HDG9_ARATH
HDG9_ARATH	HDG10_ARATH
HDG9_ARATH	HDG8_ARATH
WUS_ARATH	WUS_ARATH
KNAT1_ARATH	KNAT1_ARATH
KNAT1_ARATH	STM_ARATH
BLH2_ARATH	BLH2_ARATH
BLH2_ARATH	BLH4_ARATH
