Q3ED83_ARATH	Q3ED83_ARATH
O64531_ARATH	O64531_ARATH
Q0WRV2_ARATH	Q0WRV2_ARATH
Q8GWB0_ARATH	Q8GWB0_ARATH
Q8GWB0_ARATH	Q8GY68_ARATH
Q8GWB0_ARATH	O04576_ARATH
Q8GWB0_ARATH	Q9FF87_ARATH
Q8GWB0_ARATH	Q6DBE5_ARATH
Q8GWB0_ARATH	O80702_ARATH
Q8GWB0_ARATH	O80703_ARATH
Q8GWB0_ARATH	O80705_ARATH
Q8GWB0_ARATH	O80704_ARATH
Q8GWB0_ARATH	O80701_ARATH
Q8GWB0_ARATH	Q9SXE8_ARATH
Q8GWB0_ARATH	Q9STG7_ARATH
Q8GWB0_ARATH	F4I534_ARATH
O64685_ARATH	O64685_ARATH
O64685_ARATH	MTEF1_ARATH
Q9LHN2_ARATH	Q9LHN2_ARATH
F4JK28_ARATH	F4JK28_ARATH
F4JTX3_ARATH	F4JTX3_ARATH
F4JTX3_ARATH	Q3E8G9_ARATH
Q9SD94_ARATH	Q9SD94_ARATH
Q8S8E4_ARATH	Q8S8E4_ARATH
MTEFE_ARATH	MTEFE_ARATH
MTEFH_ARATH	MTEFH_ARATH
MTEF2_ARATH	MTEF2_ARATH
MTEF4_ARATH	MTEF4_ARATH
MTEF4_ARATH	O80572_ARATH
MTEF5_ARATH	MTEF5_ARATH
MTEF6_ARATH	MTEF6_ARATH
MTEF8_ARATH	MTEF8_ARATH
MTEF9_ARATH	MTEF9_ARATH
Q9LV83_ARATH	Q9LV83_ARATH
